,text,state,date,star,hp_data
1258,Water leaking from the front door and machine suddenly off and not spinning. Very worst experience with the LG front door. Don't buy this product.,"Certified Buyer, Hyderabad",4 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1259,"Very Worst Product
Its PCB Board Is Blown In Just Next Day After Install","Certified Buyer, Sitamarhi",5 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1260,"once it is locked u can't open the door, and it shows time 30 minut but takes 2 hours, don't waste Your Money","Certified Buyer, Huliyar",5 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1261,Product is not good. Gasket was damage with in 3 washing. We complaint to customer care LG and flip kart there is no response and proper action. We totaly disappointed with this product and Waste of money.,"Certified Buyer, Chennai",6 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1262,Product had water leakage problem service center person said exchange this product but in e-commerce site not accepting return or exchange...don't buy any electronic item on flipkart .iam going to lodge complaint on consumer court also,"Certified Buyer, Anakapalle",6 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1263,Dont buy any product from Flipkart,"Certified Buyer, Shimoga District",6 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1264,"Very small in size...
I thought it is not 7kg..
Very disappointed with dis product..
I saw this size after return date of my product..
Very dissatisfied vit this...","Certified Buyer, Mandamarri",6 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1265,Good But not satisfied,"Certified Buyer, Dabhoi",7 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1266,NOT SATISFIED,"Certified Buyer, Pananchery",8 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1267,It's like a disaster its make so much noise,"Certified Buyer, Kaithal",8 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1268,"It's worst totally bad performance... LG service people also not supporting

Semi auto machines are much better than this...

No any response from LG for support...","Certified Buyer, Pimpri Chinchwad",8 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1269,This is very small product and it is not useful and waste of money so pls do not buy this product,"Certified Buyer, Saurikh",9 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1270,9 kgs so excellent,"Certified Buyer, Vijayawada",9 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1271,bass not safe,"Certified Buyer, Davanagere District",9 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1272,"Waste of money,not cleaning clothes,","Certified Buyer, New Delhi",9 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1273,Product not working,"Certified Buyer, Hyderabad",9 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1274,"Dissatisfied!
I have ordered washing machine with steem option but I haven't receive as I was expected. Return and complaint option is not available. Please do not buy the product from this dealer.and any online shopping and Flipkart 😞😞😞","Certified Buyer, Anantapur District",10 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1275,Not washing properly getting same result and each program designed more than 2 hrs worst performance,"Certified Buyer, Bengaluru",10 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1276,Poorest installation you could ever expect for..LG service is one of the worst kind..I already bought LG Air conditioner atleast they were good by the time of installation..But this one is horrible..The installation engineer treated us like they have given the machine for charity and started calling us singular..This will be my last LG product..Thank you LG..Life's not really good with you and your products..,"Certified Buyer, Salem",10 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1277,Washing time length very high,"Certified Buyer, Vijayawada",10 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1278,Door has some problems. It has been 8 days no one came to fix the problem. Worst service from LG company . Don't buy any product from LG company. The service man don't rcv call .,"Certified Buyer, Kochpara",10 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1279,Worst product ever bought..everything i was my clothes there appear a small holes in my clothes..worst machine never buy it,"Certified Buyer, Noida",10 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1280,Not working,"Certified Buyer, Chennai",11 months ago,1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1281,"I like the washing mashin , but there is one drawback the washing machine is completely stuck to the ground , with no wheel , no stand provided.","Certified Buyer, New Delhi","Aug, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1282,"This product is very worst, only 2 time washing, supply board problem","Certified Buyer, Lakshmi Puram","Aug, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1283,Not good,"Certified Buyer, Vijayawada","Aug, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1284,Door always throws error when you go for quick 30.,"Certified Buyer, Bhubaneswar","Aug, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1285,Very bad maintenance,"Certified Buyer, Arakonam","Jul, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1286,Bad quality,"Certified Buyer, East Godavari District","Jun, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1287,Very bad,"Certified Buyer, Tirupati","May, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1288,Good Product 👍 Must Buy,"Certified Buyer, Palakkodu","Apr, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1289,"Worst, does not wash neatly very Worst product","Certified Buyer, Bellary District","Apr, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1290,The product deliver was not satisfied.,"Certified Buyer, Masat Hugli District","Apr, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1291,This has no spin option for opting .it has rinse and spin which takes too much time. Clothes are not drying,"Certified Buyer, Bengaluru","Apr, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1292,Product is not in working,"Certified Buyer, Bengaluru","Mar, 2023",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1293,Very bad...,"Certified Buyer, Bangalore Urban","Dec, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1294,Very bad experience..,"Certified Buyer, Murshidabad","Nov, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1295,"Waste of Money..

Didn't even ran once, Customer care is waste of time.. They don't even care what is the problem.

Better go for other brand,,,","Certified Buyer, Belgaum District","Nov, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1296,"Very poor experience about front load machine, many times door not unlock after fully washing, We cannot reset washing process in between washing....
Color of shirts not cleaned... Semi Auto Matic machine is better for India.","Certified Buyer, Batala","Nov, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1297,"Worst product
Never expected such product from LG and Flipkart selling that
It is vibrating like anything after few days of usage
Return policy has lapsed and customer services are not responding","Certified Buyer, Hospet","Nov, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1298,Not good whoshing mashin very bed whosing mashin not prowide in 7 kg drum and drum is very very small size,"Certified Buyer, Halvad","Nov, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1299,"Too much vibration in first use washing quality not good, detergent smell coming from washed clothes, installation very poor they told me no warranty for spares just service support because i purchased from Flipkart.. forcing me to buy AMC .","Certified Buyer, Bangalore","Oct, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1300,"Sound like generator.
Worst product I have ever seen","Certified Buyer, Aurangabad","Oct, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
1301,Not bad,"Certified Buyer, East Godavari District","Oct, 2022",1,"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)"
